"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"517","2931354","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA,"Bachelor","Female",69,"Australia","Methodist","Middle","Major City","30,001-35,000","2126"
"518","2932606","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Refugees","Immigration",NA,"No Qualification","Female",38,"Australia","No Religion","Middle","Small Country Town","90,001-100,000","2630"
"519","2932606","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Immigration","Superannuation",NA,"Non-Trade","Female",41,"Australia","No Religion","Middle","Small Country Town","120,001-130,000","2630"
"520","2956651","2016","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Economy","Health",NA,"Bachelor","Female",45,"Australia","Buddhist","Working","Major City","100,001-110,000","2767"
"521","2956651","2019","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Economy",NA,"Bachelor","Female",48,"Australia","Buddhist","Working","Major City","100,001-110,000","2767"
"522","2970784","2016","Independent","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Economy","Immigration","Coalition","Postgraduate","Male",49,"Australia","Roman Catholic","Upper","Major City",">180,000","2101"
"523","2970784","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Debt",NA,"Bachelor","Male",52,"Australia","Roman Catholic","Upper","Major City",">180,000","2101"
"524","2982605","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Liberal","Superannuation","Health",NA,"No Qualification","Female",67,"Australia","Anglican","Working","Large Town","160,001-180,000","2250"
"525","2982605","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA,"Non-Trade","Female",70,"Australia","Anglican","Working","Large Town","80,001-90,000","2250"
"526","2985739","2016","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Labor","Liberal","Economy","Immigration",NA,"Bachelor","Male",56,"Australia","No Religion","Middle","Large Town","120,001-130,000","2257"
"527","2985739","2019","Informal","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Refugees","Climate",NA,"Bachelor","Male",59,"Australia","No Religion","Middle","Major City","160,001-180,000","2257"
"528","2986196","2016","Labor","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Environment",NA,"No Qualification","Female",68,"Australia","Anglican","None","Major City","30,001-35,000","2759"
"529","2986196","2019","Labor","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Health","Education",NA,"Non-Trade","Female",71,"Australia","No Religion","None","Major City","25,001-30,000","2759"
"530","2995901","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Taxation",NA,"No Qualification","Female",25,"Australia","No Religion","Working","Large Town","50,001-60,000","2087"
"531","2996607","2016","One Nation","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Immigration","Superannuation",NA,"Bachelor","Female",61,"Australia","No Religion","Working","Small Country Town","90,001-100,000","2428"
"532","3000520","2019","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"No Qualification","Female",66,"Australia","Anglican","Working","Major City","40,001-45,000","2111"
"533","3013248","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Labor","Liberal","No Difference","Liberal","Labor","No Difference","Liberal","No Difference","Liberal","Health","Taxation",NA,"Bachelor","Female",28,"Australia","Orthodox","Middle","Major City","110,001-120,000","2768"
"534","3019455","2016","Liberal","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","No Difference","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","No Difference","Liberal","Economy","Debt",NA,"Undergraduate","Male",63,"Australia","Methodist","Middle","Major City","70,001-80,000","2072"
"535","3019455","2019","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","No Difference","No Difference","No Difference","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Economy","Superannuation",NA,"Undergraduate","Male",66,"Australia","Methodist","Middle","Major City","20,001-25,000","2072"
"536","3019653","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Education","Health",NA,"Postgraduate","Female",59,"Australia","Roman Catholic","Middle","Large Town",">180,000","2460"
"537","3019653","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Liberal","Liberal","Health","Education",NA,"Postgraduate","Female",62,"Australia","Roman Catholic","Middle","Large Town",">180,000","2460"
