"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"569","3546918","2016","National","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","Liberal","Labor","No Difference","No Difference","No Difference","Liberal","Economy","Education",NA,"Bachelor","Male",68,"Australia","Presbyterian","Middle","Rural","140,001-150,000","2478"
"570","3546918","2019","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","No Difference","No Difference","Labor","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Climate","Health",NA,"Bachelor","Male",71,"Australia","No Religion","Middle","Rural","130,001-140,000","2478"
"571","3559660","2016","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","No Difference","Liberal","Labor","No Difference","Liberal","Labor","Labor","No Difference","No Difference","Liberal","Economy","Taxation",NA,"Associate Diploma","Male",56,"Australia","Catholic","Middle","Major City",">180,000","2229"
"572","3559660","2019","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Liberal","Labor","Labor","No Difference","No Difference","Health","Climate",NA,"Postgraduate","Male",59,"Australia","Roman Catholic","Middle","Major City",">180,000","2229"
"573","3571803","2016","Liberal","Not Very Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Refugees",NA,"No Qualification","Male",62,"Australia","Presbyterian","Middle","Rural","50,001-60,000","2537"
"574","3571803","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA,"No Qualification","Male",65,"Australia","Presbyterian","Working","Rural","60,001-70,000","2537"
"575","3573751","2016","National","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Debt",NA,"Bachelor","Female",33,"Australia","No Religion","Middle","Rural",">180,000","2666"
"576","3573751","2019","National","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA,"Bachelor","Female",36,"Australia","No Religion","Middle","Rural",">180,000","2666"
"577","3577072","2019","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"Undergraduate","Female",67,"ESB","Anglican","None","Rural","70,001-80,000","2820"
"578","3604397","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","No Difference","Environment","Education","Labor","Bachelor","Female",63,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","2250"
"579","3604397","2019","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Labor","No Difference","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Environment","Climate",NA,"Bachelor","Female",66,"Australia","Roman Catholic","Working","Major City","60,001-70,000","2250"
"580","3633118","2016","Labor","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Health","Refugees",NA,"Bachelor","Male",68,"Australia","No Religion","Middle","Rural","70,001-80,000","2783"
"581","3633118","2019","Labor","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Refugees",NA,"Bachelor","Male",71,"Australia","No Religion","Middle","Rural","70,001-80,000","2783"
"582","3637510","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Health","Refugees","Labor","Associate Diploma","Female",58,"ESB","No Religion","Middle","Large Town","140,001-150,000","2780"
"583","3637510","2019","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Climate","Refugees",NA,"Associate Diploma","Female",61,"ESB","No Religion","Middle","Large Town","110,001-120,000","2780"
"584","3651451","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA,"Associate Diploma","Female",67,"Australia","Anglican","Working","Major City","50,001-60,000","2200"
"585","3694506","2016","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment","Labor","No Qualification","Male",56,"ESB","No Religion","None","Large Town",">180,000","870"
"586","3694506","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Taxation",NA,"No Qualification","Male",59,"ESB","No Religion","Middle","Large Town",">180,000","870"
"587","3703963","2016","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Superannuation","Health","Coalition","Trade","Female",59,"Australia","Christian","Working","Major City","30,001-35,000","4110"
"588","3703963","2019","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Debt",NA,"Trade","Male",69,"Australia","Methodist","Middle","Major City","30,001-35,000","4110"
"589","3708799","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Economy","Climate","Coalition","Associate Diploma","Male",68,"Australia","Anglican","Middle","Major City","60,001-70,000","4007"
"590","3708799","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA,"No Qualification","Male",71,"Australia","Anglican","Middle","Major City","50,001-60,000","4007"
