"","Respondent_ID_2016","year","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"1104","3553117","2019","Bachelor","Female",64,"Australia","Methodist","Middle","Major City","70,001-80,000","2096"
"1105","3559660","2019","Postgraduate","Male",59,"Australia","Roman Catholic","Middle","Major City",">180,000","2229"
"1106","3559660","2016","Associate Diploma","Male",56,"Australia","Catholic","Middle","Major City",">180,000","2229"
"1107","3571803","2016","No Qualification","Male",62,"Australia","Presbyterian","Middle","Rural","50,001-60,000","2537"
"1108","3571803","2019","No Qualification","Male",65,"Australia","Presbyterian","Working","Rural","60,001-70,000","2537"
"1109","3573751","2016","Bachelor","Female",33,"Australia","No Religion","Middle","Rural",">180,000","2666"
"1110","3573751","2019","Bachelor","Female",36,"Australia","No Religion","Middle","Rural",">180,000","2666"
"1111","3577072","2016","Undergraduate","Female",64,"ESB","Anglican","Middle","Small Country Town","80,001-90,000","2820"
"1112","3577072","2019","Undergraduate","Female",67,"ESB","Anglican","None","Rural","70,001-80,000","2820"
"1113","3586649","2016","No Qualification","Male",47,"Australia","No Religion","Working","Rural","45,001-50,000","2821"
"1114","3586649","2019","No Qualification","Male",50,"Australia","No Religion","Working","Small Country Town","45,001-50,000","2821"
"1115","3601889","2019","Non-Trade","Male",72,"NESB","Roman Catholic","Working","Major City","30,001-35,000","2141"
"1116","3601889","2016","Non-Trade","Male",69,"NESB","Roman Catholic","Working","Major City","20,001-25,000","2141"
"1117","3604397","2016","Bachelor","Female",63,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","2250"
"1118","3604397","2019","Bachelor","Female",66,"Australia","Roman Catholic","Working","Major City","60,001-70,000","2250"
"1119","3607890","2016","Postgraduate","Female",44,"Australia","No Religion","Middle","Major City","80,001-90,000","2048"
"1120","3607890","2019","Postgraduate","Female",49,"Australia","No Religion","Middle","Major City","100,001-110,000","2048"
"1121","3619807","2016","No Qualification","Female",57,"ESB","No Religion","Working","Small Country Town","80,001-90,000","2453"
"1122","3619807","2019","No Qualification","Female",60,"ESB","No Religion","Working","Small Country Town","90,001-100,000","2453"
"1123","3633118","2019","Bachelor","Male",71,"Australia","No Religion","Middle","Rural","70,001-80,000","2783"
"1124","3633118","2016","Bachelor","Male",68,"Australia","No Religion","Middle","Rural","70,001-80,000","2783"
"1125","3637510","2016","Associate Diploma","Female",58,"ESB","No Religion","Middle","Large Town","140,001-150,000","2780"
"1126","3637510","2019","Associate Diploma","Female",61,"ESB","No Religion","Middle","Large Town","110,001-120,000","2780"
"1127","3651451","2016","Associate Diploma","Female",64,"Australia","Anglican","Working","Major City","50,001-60,000","2200"
"1128","3651451","2019","Associate Diploma","Female",67,"Australia","Anglican","Working","Major City","50,001-60,000","2200"
"1129","3654618","2016","Non-Trade","Female",51,"Australia","Presbyterian","Working","Small Country Town","70,001-80,000","2320"
"1130","3654618","2019","Non-Trade","Female",54,"Australia","Presbyterian","Working","Large Country Town","90,001-100,000","2320"
"1131","3678579","2019","Postgraduate","Male",88,"ESB","Methodist","Middle","Major City","25,001-30,000","801"
"1132","3678579","2016","Postgraduate","Male",85,"Australia","Christian Other","Middle","Major City","50,001-60,000","801"
"1133","3694506","2016","No Qualification","Male",56,"ESB","No Religion","None","Large Town",">180,000","870"
"1134","3694506","2019","No Qualification","Male",59,"ESB","No Religion","Middle","Large Town",">180,000","870"
"1135","3696582","2019","No Qualification","Female",60,"Australia","No Religion","Working","Large Town","80,001-90,000","870"
"1137","3703963","2019","Trade","Male",69,"Australia","Methodist","Middle","Major City","30,001-35,000","4110"
"1138","3703963","2016","Trade","Female",59,"Australia","Christian","Working","Major City","30,001-35,000","4110"
"1139","3708799","2019","No Qualification","Male",71,"Australia","Anglican","Middle","Major City","50,001-60,000","4007"
"1140","3708799","2016","Associate Diploma","Male",68,"Australia","Anglican","Middle","Major City","60,001-70,000","4007"
"1141","3711617","2016","Trade","Male",67,"NESB","Roman Catholic","Working","Small Country Town","60,001-70,000","4510"
"1142","3711617","2019","Trade","Male",70,"NESB","Roman Catholic","Working","Small Country Town","20,001-25,000","4510"
"1143","3716758","2019","Trade","Male",64,"Australia","No Religion","Working","Large Town","40,001-45,000","4680"
"1144","3716758","2016","Trade","Male",61,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","4680"
"1145","3721185","2019","Bachelor","Male",44,"Australia","Presbyterian","Middle","Major City",">180,000","4556"
"1146","3721185","2016","Bachelor","Male",41,"Australia","Presbyterian","Middle","Major City",">180,000","4556"
"1147","3726347","2016","Non-Trade","Male",65,"Australia","Roman Catholic","Working","Major City","10,001-15,000","4116"
"1148","3726347","2019","No Qualification","Male",68,"Australia","Roman Catholic","Middle","Major City","10,001-15,000","4116"
"1149","3730600","2016","Postgraduate","Male",66,"ESB","Anglican","Middle","Major City","<10,000","4157"
"1150","3730600","2019","Postgraduate","Male",69,"ESB","No Religion","Middle","Major City","70,001-80,000","4157"
"1151","3731962","2019","Associate Diploma","Female",32,"Australia","No Religion","None","Large Town","110,001-120,000","4157"
"1152","3731962","2016","Non-Trade","Female",29,"Australia","No Religion","None","Major City","90,001-100,000","4157"
"1153","3733397","2019","Bachelor","Male",72,"ESB","Anglican","Middle","Major City","50,001-60,000","4034"
"1154","3733397","2016","Bachelor","Male",69,"ESB","Anglican","Middle","Major City","50,001-60,000","4034"
"1155","3734929","2016","Undergraduate","Male",72,"NESB","Roman Catholic","Middle","Large Town","35,001-40,000","4032"
"1157","3743151","2016","Non-Trade","Female",58,"ESB","Anglican","Middle","Large Town","60,001-70,000","4207"
"1158","3743151","2019","No Qualification","Female",61,"ESB","Anglican","Middle","Major City","30,001-35,000","4207"
"1159","3745382","2019","Bachelor","Female",56,"Australia","Methodist","Middle","Major City",">180,000","4078"
"1160","3745382","2016","Bachelor","Female",53,"Australia","Methodist","Middle","Major City","160,001-180,000","4078"
"1161","3770944","2019","Bachelor","Male",74,"Australia","Roman Catholic","Working","Rural","100,001-110,000","4511"
"1162","3770944","2016","Trade","Male",71,"Australia","Roman Catholic","Working","Major City",">180,000","4511"
"1163","3772199","2016","Trade","Male",58,"Australia","Anglican","Working","Major City","100,001-110,000","4740"
"1164","3772199","2019","Trade","Male",61,"Australia","No Religion","Working","Large Town","80,001-90,000","4740"
"1165","3780610","2016","Trade","Female",63,"Australia","Presbyterian","Middle","Major City","80,001-90,000","4123"
"1166","3780610","2019","Trade","Female",66,"Australia","Presbyterian","Working","Major City","90,001-100,000","4123"
"1167","3786635","2016","Trade","Male",54,"Australia","Orthodox","Working","Major City","90,001-100,000","4128"
"1168","3786635","2019","Trade","Male",57,"Australia","Orthodox","Working","Major City","90,001-100,000","4128"
"1169","3797532","2019","Associate Diploma","Male",42,"Australia","Roman Catholic","Working","Large Town","160,001-180,000","4556"
"1170","3797532","2016","Associate Diploma","Male",39,"Australia","Roman Catholic","Working","Large Town","160,001-180,000","4556"
"1171","3798193","2019","No Qualification","Female",57,"Australia","Presbyterian","Middle","Small Country Town","150,001-160,000","4655"
"1172","3798193","2016","No Qualification","Female",54,"Australia","Presbyterian","Middle","Large Town",">180,000","4655"
"1173","3798594","2016","Postgraduate","Male",61,"Australia","No Religion","Middle","Rural","60,001-70,000","4882"
"1175","3806775","2016","Non-Trade","Male",67,"Australia","Anglican","Middle","Major City","130,001-140,000","4870"
"1176","3806775","2019","Trade","Male",70,"Australia","Anglican","Middle","Major City",">180,000","4870"
"1177","3813053","2019","No Qualification","Female",73,"ESB","No Religion","None","Large Country Town","30,001-35,000","4703"
"1178","3813053","2016","No Qualification","Female",70,"ESB","Anglican","Middle","Small Country Town","35,001-40,000","4703"
"1179","3818277","2019","No Qualification","Female",88,"Australia","Anglican","None","Major City","<10,000","4118"
"1180","3818277","2016","No Qualification","Female",85,"Australia","Anglican","None","Major City","<10,000","4118"
"1181","3819355","2016","Postgraduate","Female",61,"Australia","No Religion","Middle","Large Town","60,001-70,000","4551"
"1182","3819355","2019","Postgraduate","Female",64,"Australia","No Religion","Middle","Large Town","70,001-80,000","4551"
"1183","3822370","2016","Associate Diploma","Male",70,"Australia","Roman Catholic","Middle","Rural","70,001-80,000","4183"
"1184","3822370","2019","Associate Diploma","Male",73,"Australia","No Religion","Working","Rural","60,001-70,000","4183"
"1185","3827033","2019","Postgraduate","Male",61,"Australia","Anglican","Middle","Major City","110,001-120,000","4070"
"1187","3827681","2019","Bachelor","Female",24,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","4285"
"1188","3827681","2016","No Qualification","Female",21,"Australia","Roman Catholic","Middle","Small Country Town","140,001-150,000","4285"
"1189","3866947","2016","Bachelor","Female",50,"Australia","Roman Catholic","Middle","Major City","100,001-110,000","4053"
"1190","3866947","2019","Bachelor","Female",53,"Australia","Roman Catholic","Middle","Major City","110,001-120,000","4053"
"1191","3869914","2016","Bachelor","Male",60,"Australia","Orthodox","Working","Rural","90,001-100,000","4560"
"1192","3869914","2019","Bachelor","Male",63,"Australia","Methodist","Working","Rural","110,001-120,000","4560"
"1193","3881515","2016","Postgraduate","Male",58,"Australia","Anglican","Working","Major City","80,001-90,000","4306"
"1195","3881684","2019","Associate Diploma","Male",69,"NESB","Orthodox","Middle","Major City","50,001-60,000","4074"
"1196","3881684","2016","Postgraduate","Female",64,"NESB","Orthodox","Middle","Major City","70,001-80,000","4074"
"1197","3901410","2019","Postgraduate","Female",54,"Australia","Methodist","Working","Major City","50,001-60,000","4064"
"1198","3901410","2016","Postgraduate","Female",51,"Australia","Methodist","None","Major City","60,001-70,000","4064"
"1199","3910702","2016","No Qualification","Female",65,"Australia","No Religion","None","Major City","40,001-45,000","4122"
"1200","3910702","2019","No Qualification","Female",68,"Australia","No Religion","None","Major City","35,001-40,000","4122"
"1201","3918917","2016","Postgraduate","Male",78,"NESB","Anglican","Middle","Major City","40,001-45,000","4350"
"1202","3918917","2019","Postgraduate","Male",81,"NESB","Anglican","Middle","Major City","70,001-80,000","4350"
"1205","3927146","2019","Bachelor","Male",51,"NESB","Methodist","Middle","Major City","80,001-90,000","4123"
"1206","3927146","2016","Bachelor","Male",48,"NESB","Methodist","Middle","Major City","80,001-90,000","4123"
"1207","3929784","2016","Associate Diploma","Female",55,"Australia","No Religion","Middle","Major City","50,001-60,000","4113"
"1208","3929784","2019","Trade","Female",58,"NESB","No Religion","Middle","Major City","60,001-70,000","4113"
"1209","3932787","2016","Postgraduate","Male",70,"ESB","No Religion","Middle","Major City","90,001-100,000","4075"
"1210","3932787","2019","Postgraduate","Male",73,"ESB","No Religion","Middle","Major City","45,001-50,000","4075"
"1211","3945600","2019","Non-Trade","Male",32,"Australia","Baptist","Working","Large Town","<10,000","4575"
"1212","3945600","2016","No Qualification","Male",29,"Australia","Baptist","Middle","Large Town","20,001-25,000","4575"
"1214","3951203","2016","Bachelor","Male",61,"Australia","Orthodox","Middle","Major City","70,001-80,000","4030"
"1215","3964373","2016","Undergraduate","Female",66,"Australia","Roman Catholic","None","Rural","10,001-15,000","4220"
"1216","3964373","2019","Non-Trade","Female",69,"Australia","Roman Catholic","None","Small Country Town","10,001-15,000","4220"
"1217","3965315","2019","No Qualification","Male",65,"Australia","Roman Catholic","None","Major City","15,001-20,000","4870"
"1218","3965315","2016","No Qualification","Male",62,"Australia","Roman Catholic","None","Major City","30,001-35,000","4870"
"1219","3973674","2019","Non-Trade","Male",65,"Australia","Anglican","Working","Small Country Town","160,001-180,000","4521"
"1220","3973674","2016","Non-Trade","Male",62,"Australia","Anglican","Middle","Rural","160,001-180,000","4521"
