year,Respondent_ID_2016,CED_AEC,CED_ABS,PANEL_FLAG,Mode,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A8_1,A8_2,A8_3,A8_4,A8_5,A8_6,A8_7,A10,A11,A12,A13_1,A13_2,A13_3,A13_4,A13_5,A13_6,A13_7,A14_1,A14_4,A14_5,A14_6,B1,B1_other,B2,B3,B4,B5,B6,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_2,B9_1_other,B9_2_other,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B16,B17,B18_1,B18_2,B18_3,B18_4,C1_1,C1_2,C1_5,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C4,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3_1,D3_2,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D8_9,D8_10,D12_1,D12_2,D13_1,D13_2,D13_3,D13_4,D13_5,D13_6,E1,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3,E4,E5,E6_1,E6_2,E6_3,E6_4,E6_5,E6_6,E6_7,E7,E8_1,E8_2,F1,F2,F3,F4,F5_1,F5_2,F5_3,F5_4,F5_5,F5_6,F6_1,F6_2,F6_3,F6_4,F7,F8_1,F8_2,F8_3,F8_4,F9,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1_Age,G2,G3,G4,G4_other,G5_Work,G5_A,G5_B,G5_C,G5_Code,G5_D,G5_E,G5_F,G6,H1,H2,H3_1,H3_2,H3_3,H4,H5_1,H5_2,H6,H6_other,H7,H8,H9,H10,H11,H15,H16,H17,H18,H19,H20,H20_other,H21_Work,H21_A,H21_B,H21_2d,H21_4d,H22,H23,H24,H25,H25_other,H26,devicetype,detailedoutcome,Final_STATE,Final_PCODE,wt_aec,wt_enrolled,wt_gnaf
2,1230452,-99,-99,1,2,3,2,3,4,2,4,3,4,4,4,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,4,4,0,1,1,0,0,0,0,0,0,1,0,6, , ,2,1,4,4,1,5,6,5,3,4,1,1, , ,1, , ,1,1,1,0,0,1,0,0,0,0,0,4,3,4,3,3,4,1,5,5,3,4,4,3,3,4,4,4,4,3,4,1,3,1,1,2,2,2,1,4,3,3,1,2,2,3,2,2,2,3,2,3,1,1,3,3,3,2,1,3,3,3,2,10,6,4,3,2,2,4,4,2,2,2,4,2,3,3,3,5,3,4,4,97,4,3,2,1,3,2,3,4,5,3,1,3,2,1,2,998,3,1,4,4,3,5,3,2,4,4,4,3,3,3,1,2,3,3,1,2,2,999,4,1,3,2,5,3,3,5,4,2,998,998,998,998,998,998,18,8,2,3,-99,1,-99,-99,-99,1,1,3,1,2,1,1961,2,2,2,-99,998,998,7, ,6,2,3,2,2,3,5,10,1,1,1,-99,1,-99,-99,5,-99,2,2,2,6, ,1,0,1,1,-99,.262704421745806,.28485075472868, 
2,1232714,-99,-99,1,2,3,2,2,2,2,3,3,4,4,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,1,2,4,0,0,0,0,0,1,0,0,0,1,0,1, ,2,1,1,1,1,1,5,4,0,4,0,1,1, , ,2, , ,2,1,1,1,0,0,0,0,0,0,0,1,1,10,0,5,0,0,5,5,4,4,4,4,4,4,4,4,4,2,2,3,3,2,2,2,2,2,2,1,1,1,5,1,2,1,1,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,9,1,2,2,1,1,3,3,1,1,2,1,3,1,2,3,2,1,2,1,4,5,2,1,1,1,1,1,1,2,4,5,5,3,5,3,2,1,1,1,2,1,1,2,1,1,1,3,4,1,4,2,3,3,2,2,3,3,3,1,1,2,2,4,3,3,3,2,1,1,1,1,1,2,1,18,2,7,1,-99,1,-99,-99,-99,5,4,3,2,2,2,1962,1,1,1,-99,2,2,2, ,5,1,2,2,1,3,5,12,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99,.705620012608165,.716821374665686, 
2,1234096,-99,-99,1,2,2,2,2,2,3,3,2,4,3,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,0,0,0,0,1,0,0,0,0,1,0,2, ,3,2,1,2,3,2,3,10,2,10,5,2,2, , ,3, , ,1,1,2,1,0,0,0,0,0,0,0,5,4,0,8,0,6,8,0,5,2,2,2,3,1,3,2,3,2,4,4,1,1,2,2,2,1,2,2,5,3,3,2,1,2,1,1,2,1,2,2,1,1,3,1,1,3,1,1,1,1,998,1,9,6,5,4,3,2,4,5,3,3,2,2,3,3,2,5,3,3,3,3,4,4,1,5,1,1,5,1,1,3,3,2,1,3,3,2,1,2,1,3,1,1,5,3,1,3,2,3,4,3,2,1,1,3,3,1,3,3,3,2,4,2,3,3,1,3,2,3,2,998,1,2,2,998,1,16,0,1,1,-99,1,-99,-99,-99,8,5,2,2,2,1,1969,2,2,2,-99,998,998,4, ,6,2,1,1,2,3,4,15,3,2,2,-99,1,-99,-99,999,-99,999,999,999,2, ,1,0,1,1,-99,2.81419445108203,3.04906528738701, 
2,1239458,-99,-99,1,2,1,3,3,4,1,1,1,4,2,4,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,0,1,0,0,0,0,1,0,1, ,2,1,4,2,1,1,8,9,2,7,0,2,2, , ,1, , ,2,2,1,0,0,1,0,0,0,0,0,3,1,9,7,5,0,3,9,8,1,2,2,3,3,1,1,4,3,3,1,2,4,2,1,1,1,1,2,4,1,1,4,2,3,2,1,1,3,3,1,2,1,2,1,2,1,1,2,3,1,2,2,8,10,2,4,2,1,2,2,2,1,3,2,3,2,3,3,2,3,1,3,1,1,4,3,4,5,4,5,1,3,3,3,4,4,4,4,1,4,1,5,2,3,5,1,1,3,1,1,3,3,1,1,1,3,3,1,3,3,3,3,4,2,1,1,4,2,5,2,1,1,2,2,1,998,2,17,3,3,1,-99,1,-99,-99,-99,1,2,2,1,2,1,1969,1,1,0,-99,2,2,1, ,5,2,2,2,1,2,5,22,1,1,1,-99,1,-99,-99,1,-99,2,1,2,1, ,1,1,1,1,-99,.837825699892776,1.30888552376335, 
2,1240935,-99,-99,1,2,1,1,2,1,2,1,2,4,3,4,4,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,0,1,0,0,0,0,1,0,8, ,1,1,5,2,4,2,6,8,4,6,1,8,8, , ,2,1,1,2,2,5,0,1,1,0,0,1,0,0,1,1,7,6,8,1,3,3,1,2,2,3,2,2,2,2,3,2,1,1,2,4,1,2,2,2,1,1,2,1,1,5,3,1,3,2,3,3,2,2,2,1,2,3,998,1,2,1,1,1,2,2,10,1,3,3,2,2,2,2,1,1,3,3,3,2,3,3,2,1,2,1,2,1,5,4,1,3,3,4,4,3,2,4,3,2,3,3,2,4,1,1,4,3,5,2,5,2,1,4,3,1,4,1,1,3,3,1,3,3,3,2,3,1,5,5,5,4,5,2,2,1,2,2,1,1,2,19,3,2,1,-99,1,-99,-99,-99,2,5,2,1,2,1,1967,1,1,1,-99,1,1,96, ,1,2,2,1,2,2,5,22,1,1,1,-99,1,-99,-99,1,-99,2,1,2,5,Conservatives,1,1,1,1,-99,1.56625339438203,1.56076580812211, 
2,1242126,-99,-99,1,2,1,999,999,2,1,1,1,4,4,2,4,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,1,1,0,0,1,0,0,0,0,1,0,5,Democrats,3,1,1,4,5,1,4,4,6,4,6,2,2, , ,1, , ,2,1,2,0,1,1,0,0,0,0,0,4,3,6,7,5,3,5,8,3,3,2,2,2,2,2,3,3,2,4,3,1,2,1,1,1,1,1,1,4,3,2,5,2,2,1,1,3,1,3,1,1,1,1,3,1,1,3,3,3,1,3,3,3,8,4,4,2,3,3,4,2,3,2,1,2,5,2,3,3,2,3,2,1,3,4,4,1,2,4,1,4,3,3,5,5,4,5,4,1,1,4,5,2,4,4,5,2,2,1,2,4,2,4,2,4,3,2,1,3,3,2,999,999,2,999,2,5,2,5,2,1,1,2,2,1,1,1,16,5,2,1,-99,1,-99,-99,-99,5,2,3,1,2,1,1964,3,3,3,-99,1,1,7, ,6,2,1,2,2,2,5,17,1,1,4,-99,1,-99,-99,4,-99,3,2,2,2, ,1,1,1,1,-99,.855628676652893,.832152674604174, 
2,1243597,-99,-99,1,2,1,4,1,4,1,1,2,4,3,4,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,5,1,0,1,0,0,0,0,0,0,0,1,0,6, , ,1,6,2,1,3,5,7,4,10,2,4,4, , ,1,2,2,2,2,1,0,0,1,0,0,0,0,0,3,5,0,1,0,5,0,7,7,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,3,3,3,3,1,3,1,1,3,2,3,1,2,1,998,3,1,1,3,998,3,3,2,998,8,3,3,4,2,3,3,4,2,3,2,2,2,4,2,3,3,3,2,2,3,3,2,2,3,4,2,5,3,4,4,3,5,2,3,5,1,1,4,2,1,2,3,3,1,1,2,2,3,3,1,2,2,3,3,2,3,3,2,3,3,1,3,4,3,2,4,2,1,998,2,998,998,998,1,18,3,3,1,-99,1,-99,-99,-99,1,1,2,1,2,1,1978,1,1,1,-99,1,1,7, ,6,2,3,1,1,2,5,22,5,1,2,-99,1,-99,-99,2,-99,2,2,1,2, ,1,2,1,1,-99,.969984835182162,.815012037080959, 
2,1245751,-99,-99,1,2,2,4,2,2,3,2,2,4,4,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,0,1,0,0,0,0,0,0,0,1,0,2, ,2,1,2,2,2,2,2,6,4,7,1,2,2, , ,1, , ,2,5,2,0,0,0,0,1,0,0,0,3,1,3,7,3,7,8,4,6,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,1,4,3,3,3,1,2,1,1,2,1,2,1,2,2,1,1,1,1,3,1,3,1,3,3,4,1,3,4,2,2,3,4,2,3,3,2,2,4,3,3,3,3,2,2,2,5,4,3,2,1,3,1,5,4,2,4,4,3,4,4,1,1,3,5,2,4,4,4,1,1,1,2,4,3,2,2,2,3,3,3,3,3,3,3,4,2,3,3,4,2,4,1,1,1,2,1,1,998,2,17,3,5,2,-99,1,-99,-99,-99,8,5,1,2,2,2,1971,1,1,1,-99,2,2,7, ,6,1,1,2,2,3,4,7,5,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99,.881843742329063,.38502390710238, 
2,1267681,-99,-99,1,1,1,1,2,2,4,1,2,4,4,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,3,1,3,0,1,0,0,0,0,0,0,0,1,0,1, ,1,1,1,2,1,1,8,7,4,8,1,1,1, , ,2, , ,2,1,1,0,0,1,0,0,0,0,0,2,2,8,3,7,0,3,7,1,1,2,2,2,2,3,1,2,2,2,1,4,4,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,10,5,3,2,2,1,3,2,2,1,3,3,3,2,3,3,3,3,2,3,97,97,2,1,3,4,1,2,2,3,2,2,2,3,2,3,1,2,1,4,4,2,4,3,2,4,3,1,4,3,1,1,1,3,3,3,3,3,3,2,3,2,2,3,3,1,2,1,2,1,1,1,1,998,1,18,3,3,5,-99,1,-99,-99,-99,1,999,1,1,2,1,1939,3,3,3,-99,1,998,7, ,5,2,1,2,1,2,5,5,3,2,5,-99,1,-99,-99,2,-99,2,2,2,97, ,1, ,1,1,-99,.676360442235018,.53325721202549, 
2,1267732,-99,-99,1,2,2,999,999,999,2,2,2,4,4,4,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,4, ,3,2,5,2,2,2,3,5,5,5,5,4,4, , ,1,2,2,1,1,2,0,0,1,0,0,0,0,0,2,1,5,6,5,9,5,6,7,2,2,2,2,3,2,2,3,2,3,2,3,3,2,2,1,2,1,1,3,3,1,4,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,4,8,3,3,2,2,3,3,2,2,3,1,2,3,2,3,3,2,1,3,3,1,4,4,2,3,3,3,4,3,2,3,4,3,4,4,2,2,2,5,1,3,4,4,1,1,1,4,2,2,3,2,1,3,3,2,3,3,3,2,3,2,2,3,4,2,4,1,1,1,998,1,998,998,998,17,4,2,1,-99,1,-99,-99,-99,5,5,3,2,1,1,1961,1,1,1,-99,3,3,1, ,5,2,2,2,2,3,4,11,1,2,2,-99,1,-99,-99,2,-99,3,2,1,2, ,1,0,1,1,-99,.385131951188513,.23971739577568, 
2,1275150,-99,-99,1,2,1,2,1,2,2,1,1,2,1,3,4,4,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,2, ,1,1,1,2,4,1,1,9,3,9,1,2,2, , ,1, , ,2,1,2,1,0,0,0,0,0,0,0,3,2,0,10,0,8,7,5,6,2,2,2,2,2,2,2,2,2,4,2,1,2,1,1,1,1,1,1,3,2,1,5,1,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,3,3,2,2,3,4,2,3,1,1,2,3,1,3,3,1,3,2,1,1,5,5,1,1,5,1,5,4,1,3,5,4,5,3,1,1,3,4,3,3,2,5,3,1,1,4,3,3,1,2,3,3,3,1,3,2,1,3,5,1,1,1,5,1,5,1,1,1,2,2,1,1,2,18,4,3,1,-99,1,-99,-99,-99,2,5,3,2,1,2,1966,1,1,1,-99,998,2,7, ,6,2,2,2,2,3,5,15,3,1,5,-99,1,-99,-99,2,-99,3,1,1,2, ,1,0,1,1,-99,.979944363590248,1.49209618012873, 
2,1276165,-99,-99,1,2,2,3,3,3,3,2,1,2,3,4,4,4,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,3,1,1,0,0,1,0,0,0,0,1,0,4, ,2,1,4,2,4,2,3,7,5,8,3,4,4, , ,1,2,2,2,3,4,0,0,1,0,1,0,0,0,4,2,0,7,5,8,5,0,5,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,1,4,3,1,3,3,3,1,1,3,1,2,1,2,2,998,998,1,1,998,1,1,1,998,1,4,10,3,4,2,3,3,4,2,3,1,1,2,4,2,3,3,2,1,3,3,5,4,4,1,2,3,3,5,3,3,4,4,3,4,3,1,1,3,4,3,2,3,4,1,1,2,2,3,3,3,2,2,3,3,2,3,3,3,2,4,3,3,2,3,2,4,2,1,1,998,2,1,998,1,17,5,3,1,-99,1,-99,-99,-99,2,5,2,2,2,2,1990,1,1,1,-99,998,2,2, ,6,1,5,2,2,2,4,16,1,1, ,-99, ,-99,-99, ,-99, , , , , ,1,1,1,1,-99,1.08210600238297,1.10771992193895, 
2,1287168,-99,-99,1,2,1,3,1,3,4,2,3,4,4,4,4,4,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,1, ,3,1,2,2,2,2,8,9,3,8,1,3,1, , ,2, , ,2,1,1,0,0,0,1,0,0,0,0,2,2,9,5,9,0,6,7,2,2,2,3,3,2,3,2,3,3,2,2,2,4,2,1,2,2,2,1,1,1,1,5,1,1,1,2,1,1,1,3,2,1,2,2,2,2,2,2,2,3,2,2,6,10,1,2,1,1,2,1,1,2,2,3,3,3,1,3,2,1,2,3,2,2,1,1,3,4,2,4,3,1,3,2,2,1,3,3,2,3,1,4,4,2,4,1,1,3,2,4,1,3,2,1,1,3,3,2,3,3,2,1,5,2,2,5,1,2,3,2,4,1,2,2,1,1,2,15,0,1,5,-99,1,-99,-99,-99,99997,4,1,1,2,2,1940,1,1,1,-99,3,3,2, ,6,2,1,2,2,3,3,5,1,1,5,-99,1,-99,-99,2,-99,1,1,2,1, ,1,0,1,1,-99,.351577958457747,.407837225310763, 
2,1287968,-99,-99,1,2,1,1,1,1,4,1,1,4,1,4,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,1, ,1,1,4,2,1,1,9,9,0,9,0,1,1, , ,3, , ,1,1,1,0,0,1,0,0,0,0,0,3,1,10,0,10,0,0,0,0,4,4,4,4,4,4,4,4,4,1,2,3,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,10,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,3,97,97,2,1,3,2,1,3,3,2,1,2,2,1,2,2,2,4,1,1,5,1,5,1,3,3,4,1,4,1,4,1,2,3,3,1,3,3,1,2,3,2,3,5,1,4,1,1,3,1,2,1,1,998,1,15,0,7,5,-99,1,-99,-99,-99,9,1,2,1,2,1,1947,1,1,1,-99,2,2,1, ,6,2,1,2,2,3,5,12,1,1,5,-99,1,-99,-99,2,-99,3,1,1,1, ,1,2,1,1,-99,.497194140370339,.53325721202549, 
2,1289448,-99,-99,1,2,2,4,2,4,3,2,3,4,3,4,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,0,0,0,0,0,1,0,0,0,1,0,1, ,2,1,2,4,4,1,4,8,2,8,5,1,1, , ,1, , ,2,1,1,1,0,0,0,0,0,0,0,3,1,7,4,6,4,1,6,5,2,3,2,3,2,3,2,4,3,3,2,2,3,2,2,2,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,1,2,998,998,3,2,1,2,3,998,2,10,1,3,2,2,1,3,3,2,2,2,2,4,5,2,3,3,3,3,2,3,3,1,3,2,2,3,3,2,3,3,3,4,3,3,3,1,2,1,4,4,2,4,3,3,2,2,1,3,2,3,3,2,1,1,1,1,1,1,3,2,3,1,3,2,2,4,2,2,1,2,2,998,998,2,17,5,3,1,-99,1,-99,-99,-99,1,2,2,1,2,2,1974,2,2,2,-99,6,6,4, ,3,4,2,1,2,2,5,21,2,1, ,-99, ,-99,-99, ,-99, , , , , ,1,0,1,1,-99,1.20939616266839,1.15148704711273, 
2,1298569,-99,-99,1,1,2,999,2,999,999,1,2,4,3,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,1,1,2,0,0,0,0,0,1,0,0,0,1,0,2, ,2,2,1,3,4,2,3,3,10,3,5,2,2, , ,2, , ,2,1,999,1,0,0,0,0,0,0,0,5,5,5,10,5,7,999,999,999,999,999,999,999,999,999,999,999,999,999,1,4,3,1,1,2,2,2,2,3,3,2,3,1,1,1,1,1,1,2,1,2,2,999,999,999,999,999,999,999,999,999,999,999, ,2,2,1,1,2,2,999,999,2,2,3,2,2,2,1,3,2,2,2,2,2,2,2,3,1,1,2,3,2,999,2,3,3,1,1,4,3,2,4,1,2,3,2,2,1,3,999,1,3,2,2,3,3,2,3,3,3,1,1,2,2,3,3,2,2,2,1,998,998,998,998,998,1,17,999,3,5,-99,1,-99,-99,-99,99997,4,2,1,2,1,1945,2,2,2,-99,998,998,22, ,3,2,999,2,2,4,5,999,999,999,7,-99,1,-99,-99,9,-99,999,2,2,97, ,1, ,0,1,-99,.582081838393876,.608632765562337, 
2,1299617,-99,-99,1,2,1,3,2,4,2,1,1,3,2,3,3,2,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,4,1,1,1,0,0,0,0,0,0,1,0,2, ,1,1,1,2,4,2,3,7,5,9,0,2,2, , ,1, , ,1,1,2,1,0,0,0,0,0,0,0,3,2,1,8,1,5,3,5,6,2,2,3,3,4,4,2,4,4,4,3,1,2,2,2,2,1,1,1,4,2,1,4,2,1,2,1,3,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,1,6,3,4,2,3,4,5,3,3,2,2,3,3,3,3,2,3,2,3,3,3,4,4,1,2,4,3,5,3,3,4,4,3,4,4,1,1,4,2,2,3,3,4,2,2,1,2,1,3,3,2,2,3,3,2,3,3,2,3,4,2,2,3,4,2,4,2,1,1,2,2,1,2,2,18,7,3,1,-99,1,-99,-99,-99,5,5,3,1,1,2,1977,1,1,1,-99,2,2,1, ,6,2,5,1,1,2,5,18,2,1,1,-99,1,-99,-99,2,-99,3,1,1,1, ,1,0,1,1,-99,.785996756458218,1.12902865450637, 
2,1302095,-99,-99,1,2,1,2,1,999,3,1,2,4,4,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,2,1,3,0,1,0,0,0,0,0,0,0,1,0,6, , ,1,5,2,4,1,5,999,999,999,999,3,1, , ,1, , ,2,6,3,0,0,0,0,0,1,0,0,4,1,8,5,8,0,7,9,3,2,2,3,3,3,2,2,3,2,3,999,3,4,1,1,1,1,2,1,4,1,1,4,3,1,1,2,2,1,2,2,3,1,2,2,2,3,2,1,2,2,998,2,6,10,3,4,2,2,4,4,2,2,1,1,2,1,2,2,1,2,1,2,999,999,2,2,2,2,2,2,4,3,3,4,4,2,4,3,1,2,1,2,1,1,4,1,1,2,1,3,2,3,2,1,2,3,3,2,3,3,3,2,4,2,2,5,3,3,2,2,3,1,2,2,1,998,1,15,999,6,5,-99,1,-99,-99,-99,3,4,2,1,2,1,1949,1,1,1,-99,1,2,1, ,6,2,2,2,2,3,1,6,1,1,5,-99,1,-99,-99,6,-99,2,1,2,6, ,1,0,1,1,-99,1.26609546255928,1.35231381244332, 
2,1303247,-99,-99,1,2,2,3,2,2,2,2,1,2,4,4,4,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,0,0,0,0,1,0,6, , ,1,5,2,3,4,5,5,5,5,5,2,1, , ,3, , ,1,6,5,0,0,0,0,0,1,0,0,4,3,3,3,3,3,6,0,0,999,999,999,999,2,4,999,999,4,4,3,1,2,1,1,2,2,2,1,3,2,2,2,2,2,1,1,2,2,2,2,2,1,3,998,2,999,999,1,998,998,2,2,6,10,4,5,3,3,3,2,2,1,2,2,4,2,1,4,2,5,1,4,2,3,3,3,1,4,3,4,3,2,3,1,1,1,2,3,1,2,1,1,3,3,5,1,1,4,4,3,1,3,2,2,3,3,2,1,3,2,1,3,5,3,3,5,1,5,1,2,2,1,1,2,2,998,1,19,7,5,1,-99,1,-99,-99,-99,2,2,3,1,2,1,1968,1,1,1,-99,998,998,7, ,5,2,2,1,1,2,5,999,4,1,2,-99,1,-99,-99,2,-99,3,1,1,999, ,1,0,1,1,-99,1.56625339438203,1.56076580812211, 
2,1308432,-99,-99,1,2,1,2,2,2,2,1,1,3,4,4,4,4,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0,1, ,1,1,1,2,2,1,7,10,999,999,999,1,1, , ,2, , ,1,1,1,1,0,0,0,0,0,0,0,3,1,10,0,10,0,0,6,0,2,2,2,3,3,3,3,4,4,4,1,4,4,1,2,1,1,1,2,2,1,1,5,1,3,1,1,1,1,2,1,1,1,2,2,2,3,2,2,3,3,2,2,10,4,3,2,2,1,2,1,1,1,1,2,2,3,2,3,1,2,1,2,97,97,2,2,3,4,2,3,2,2,2,4,4,3,4,3,1,2,4,5,5,1,4,2,2,2,1,1,3,2,3,1,3,3,3,1,3,3,2,2,4,2,2,3,4,2,4,1,1,1,2,1,1,998,1,18,4,2,5,-99,1,-99,-99,-99,2,5,3,2,2,1,1943,3,3,3,-99,998,998,7, ,6,2,1,2,2,4,2,10,1,1,5,-99,1,-99,-99,2,-99,3,1,1,1, ,1,2,1,1,-99,.569944424234168,.62072973151133, 
2,1314862,-99,-99,1,2,1,2,1,1,999,1,1,3,2,4,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,5,4,0,1,0,0,0,0,0,0,0,1,0,1, ,2,1,2,4,2,1,8,7,3,8,0,1,1, , ,2, , ,1,6,6,1,0,0,0,0,0,0,0,4,2,7,3,7,0,3,0,0,3,3,3,3,3,3,3,4,3,1,2,2,3,2,2,2,2,2,1,4,2,2,2,2,2,3,3,2,3,2,3,1,1,2,2,3,3,2,3,2,3,2,2,10,9,3,3,2,2,3,3,1,1,4,4,4,3,3,3,3,3,3,4,3,97,3,1,2,4,1,5,1,3,3,2,2,2,3,3,1,2,1,3,3,2,4,1,1,4,3,3,1,3,3,1,1,1,1,2,2,2,2,3,3,2,2,4,3,3,3,3,4,2,2,2,2,2,2,17,4,3,2,-99,1,-99,-99,-99,2,1,2,1,2,1,1953,1,1,1,-99,1,2,7, ,6,2,1,1,2,2,5,14,3,1,7,-99,1,-99,-99,5,-99,2,2,2,1, ,1,0,1,1,-99,2.21499951861146,2.65659082180471, 
2,1317792,-99,-99,1,2,2,999,2,999,2,2,2,999,999,999,999,999,1,0,0,0,0,0,0,0, , , , , , , ,1,2,1,0,1,0,1,1,0,0,0,0,1,0,2, ,2,1,2,3,1,1,4,8,6,9,6,2,2, , ,1, , ,1,1,2,0,0,0,0,1,0,0,0,3,1,3,7,0,5,6,5,5,2,3,3,2,3,2,2,3,2,4,3,2,2,2,2,2,2,2,2,4,1,1,3,2,2,2,1,3,1,3,2,3,2,1,2,1,1,3,1,2,1,1,1,6,4,3,4,3,3,3,3,3,2,2,1,3,3,3,5,3,3,2,2,97,97,4,4,2,3,4,3,4,3,3,3,4,3,2,4,1,2,3,3,2,3,3,2,2,1,3,4,2,3,3,2,2,3,3,3,3,3,3,2,3,2,2,3,5,2,4,2,3,1,2,2,2,2,1,15,3,6,5,-99,1,-99,-99,-99,8,4,2,1,2,1,1947,1,1,1,-99,1,1,7, ,5,2,1,1,2,2,1,4,1,1,5,-99,1,-99,-99,2,-99,3,1,2,2, ,1,0,1,1,-99,.690630251698178,.719475368820335, 
2,1321294,-99,-99,1,2,1,2,2,1,3,1,3,3,4,4,4,4,1,0,0,0,0,0,0,0, , , , , , , ,4,1,4,0,0,0,0,0,1,0,0,0,1,0,5,No answer,2,1,2,4,2,2,9,7,2,7,0,8,11, , ,1,1,1,2,2,5,0,0,0,0,0,1,0,0,3,2,7,3,8,0,0,0,0,2,3,4,4,3,4,2,4,4,1,2,3,3,2,2,2,2,2,2,4,2,3,2,1,1,2,3,1,2,2,3,1,1,2,3,3,2,2,3,2,3,2,2,10,2,4,4,2,1,3,3,1,2,2,2,3,3,3,3,2,3,2,2,4,4,2,3,3,3,2,3,2,3,2,3,3,1,3,3,2,999,1,1,3,1,4,2,2,3,999,3,1,1,4,2,1,3,3,2,3,3,3,3,2,3,2,5,2,3,2,3,3,1,2,2,1,1,2,19,5,2,1,-99,1,-99,-99,-99,99999,999,999,999,999,999,999,99999,2,1,-99,1,1,4, ,3,2,2,2,2,2,5,18,4,1,2,-99,1,-99,-99,999,-99,999,999,999,6, ,1,0,1,1,-99,1.25675716494011,2.80878375610986, 
